fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_duration,label
268,63,3014,661,8624348.26187754,Benign
277,56,5624,12604,18204432.21276599,Benign
63,10,6868,9195,2773545.965064167,Benign
245,134,15626,13847,9989332.875142872,Benign
231,33,1804,3134,13395107.861531693,Infiltration
260,123,18718,11197,12562287.341285238,Benign
121,172,1667,5601,6021252.633768938,Benign
264,101,1384,6266,11702945.186152393,Benign
216,193,12316,10086,14462673.521433653,Benign
238,72,4440,2009,12112822.73920727,Infiltration
75,161,17396,2819,14004782.293569123,Benign
84,194,8726,11942,5865496.048387018,Benign
112,64,12199,6605,16824130.055163868,Benign
201,128,6403,9171,9544101.202714426,Benign
261,88,7151,13744,19757253.037986808,Benign
235,45,13359,12946,1442421.0926718137,Benign
107,117,16227,9446,8225992.053705224,Benign
295,69,11057,4499,4429025.993797107,Benign
258,196,1100,10528,11556581.012887014,Benign
175,83,5978,8895,5620896.793098642,Benign
39,67,10504,11534,15012080.984782154,Benign
256,180,11988,3849,17755451.384412855,Benign
115,152,15531,11906,5006802.718060107,Benign
60,122,7534,12283,4052874.7477341695,Benign
90,41,17833,13299,17631786.528841093,Benign
142,68,12631,14775,7864166.386681607,Benign
294,90,12693,4711,9257089.064221568,Benign
147,137,4167,891,5198420.546427177,Benign
193,38,6380,12106,9080982.492971797,Benign
282,43,14823,12136,5394701.388481942,Benign
78,71,12629,8451,13652621.372049438,Benign
43,66,4856,7331,10478651.837121656,Benign
271,92,2075,3273,15973148.47329527,Benign
62,156,16755,2916,6941834.205278595,Benign
214,135,11914,1738,10606305.293721717,Benign
135,113,1701,14322,5930943.136565554,Benign
244,93,4348,7212,18755004.674686,Benign
52,71,9185,11640,10916777.68803096,Benign
249,83,7836,1240,4295787.430040918,Benign
120,182,14304,12575,6182547.524990552,Benign
258,33,11638,6970,2575137.3183571426,Benign
160,78,3249,12824,1528503.9163569347,Benign
192,36,11705,13773,10992514.695342747,Benign
104,91,10374,11535,7405335.5279865,Benign
17,43,9118,10227,19311695.64994582,Benign
193,141,3551,7991,4255296.5308682,Benign
290,105,13550,868,16084340.402001962,Benign
204,146,3214,10963,7003457.401665152,Benign
204,72,9534,10649,5247210.335115399,Infiltration
164,196,18101,5409,19423099.56102484,Benign
102,152,3460,14524,16248955.376169547,Benign
169,32,12928,5719,12981796.937461302,Benign
70,18,4255,9790,14245299.70725129,Benign
131,176,6334,11463,19836248.022161208,Benign
60,81,13281,8104,12270940.767672848,Benign
286,120,7830,10083,2936108.5653322414,Benign
14,171,8754,6706,2232456.4073262457,Benign
101,32,7940,2147,13665528.772003595,Benign
179,196,11722,10723,13494421.734577816,Benign
31,93,4632,10370,15215302.066583684,Infiltration
10,36,17029,10838,3066795.8744196612,Probe
142,141,1014,3324,18953143.22034826,Benign
242,160,12581,11988,11472009.864302251,Benign
21,99,15157,4670,13341554.899403092,Benign
55,21,12506,6409,1662195.2841844745,Benign
43,121,9208,4281,19258510.075795904,Benign
87,81,10971,10923,11689245.126135023,Benign
227,59,19333,12056,11703899.146897944,Benign
82,14,9272,3628,18927551.008377217,Benign
291,84,4079,9964,18657653.38548968,Benign
258,138,9127,2479,5185673.244527591,Benign
56,180,10210,12389,18690877.616212655,Benign
130,120,16014,7112,14995804.498221166,Benign
223,199,16646,10879,1359113.8192969316,Benign
248,173,19208,6522,5557019.826028428,Benign
65,83,4864,6581,8846622.763957482,Benign
116,64,11661,11098,12073626.65460934,Benign
57,46,19897,10268,14325264.87928509,Benign
70,120,11322,12171,4993997.485181088,Benign
35,113,7710,12237,16897309.77120009,Benign
266,75,9516,8332,17068591.15389394,Infiltration
17,160,15386,10161,13064977.56595097,Benign
122,106,14338,9671,18500784.29979827,Benign
262,17,16316,1755,16446666.111046571,Benign
189,19,11203,12380,5210849.526577277,Benign
216,40,5888,10333,16174860.45989685,Benign
136,19,12325,799,19110839.496308997,Benign
65,121,10386,8309,3614522.493350188,Benign
223,79,16645,5021,19595259.811029553,Infiltration
23,60,7260,3542,1474863.1386317147,Benign
37,99,12267,14996,10921177.650701674,Benign
87,136,16419,9092,15703969.6405912,Benign
225,56,14086,14189,16018323.948378833,Benign
163,142,3904,14770,14958778.81377909,Benign
23,177,12492,14729,11057676.082310077,Benign
196,88,2123,1780,13368322.119337514,Benign
16,33,14430,13528,14298711.527409162,Benign
12,57,15999,9553,10396245.260064017,Benign
120,161,19654,5089,12318014.527558114,Benign
247,155,9121,8633,17080993.015693888,Benign
248,189,19642,7132,6944701.401770717,Benign
283,182,4646,13993,10940920.212404015,Benign
236,25,14173,11265,1161114.6994846496,Benign
24,116,8025,3284,14061291.59575907,Benign
201,175,13549,7898,4712323.827681993,Benign
128,142,15853,7208,10139023.820561608,Benign
37,80,18655,7673,4993899.109328726,Benign
211,34,9989,12877,1447140.5769913536,Benign
48,129,12326,4659,10181190.482262315,Benign
282,55,4463,9803,9071838.525603432,Benign
240,165,15388,9748,9077840.756963234,Benign
95,150,15075,9787,4967317.038648536,Benign
135,82,11547,14367,18996887.205215406,Benign
34,26,5941,2800,1066635.8844031955,Brute Force
154,68,17010,6750,17939363.549949434,Benign
22,25,1897,8469,15001136.53965016,Benign
221,133,9244,4491,4269368.6371321585,Benign
34,111,1605,1013,9971647.739767537,Benign
77,120,4677,4731,19788151.54865718,Benign
76,128,5547,11368,13230266.502701838,Benign
242,147,9652,7052,3420157.7525546825,Benign
118,40,18158,8812,9695202.538272206,Benign
155,51,6256,10193,9895858.834883435,Benign
120,186,17333,3347,16243003.32477906,Benign
237,36,15730,13611,18407095.72369695,Benign
120,190,6156,1617,2562589.322485957,Benign
43,178,6773,9196,6966708.452103813,Benign
120,58,11886,14842,6670324.4108171845,Benign
273,165,16930,11683,19924914.373461347,Benign
245,171,4518,10315,11625315.217136594,Benign
92,27,7775,8361,17716798.426279705,Benign
51,175,6378,2738,9094624.139451653,Benign
110,187,14634,7100,14731739.857769793,Benign
15,6,7673,14531,6445127.203778775,Benign
189,198,7444,2933,18323934.446295436,Benign
291,170,15176,9494,9647778.578744141,Benign
235,161,10379,7509,16270784.449005658,Benign
238,114,4727,7666,5860520.783508731,Benign
298,128,15225,4873,14178482.496515704,Benign
159,71,19373,8646,8698009.683600679,Benign
286,75,16468,1971,1597349.036516394,Benign
207,168,5345,9518,8847156.821422206,Benign
79,33,9174,13732,11450411.193352988,Benign
121,123,14052,14887,3883470.664350329,Benign
13,169,8046,1928,4494348.998659686,Benign
104,117,5186,11135,9832393.168139981,Benign
161,49,17722,5374,7511864.536234726,Benign
146,20,10853,8423,9374070.222063892,Benign
256,35,6968,4806,9755712.797131734,Benign
252,166,13456,13677,3661444.8303523567,Benign
40,54,16498,4281,4442696.93013218,Benign
49,197,8684,10717,17115142.47611039,Benign
238,126,16543,2817,4091655.096899197,Benign
45,194,9361,7188,13652372.327156957,Benign
232,175,7505,1506,8952032.888588049,Benign
15,188,7387,2137,19396497.033423178,Benign
229,19,12291,9536,2255982.8758765133,Benign
84,180,13806,5611,16777388.454584476,Benign
13,53,3610,7949,10337535.390949808,Benign
143,176,3473,13185,1101695.0464195835,Benign
127,14,3688,3787,6009544.15985152,Benign
103,24,5804,12195,8746240.198436119,Benign
71,74,2290,5940,6969700.315529577,Benign
203,12,11227,3361,7886539.816264733,Benign
212,177,19991,1138,18416766.27360642,Benign
35,38,19072,9184,7857746.615454226,Benign
182,183,7511,11690,8957758.208651923,Benign
142,8,9197,6225,15461499.517984143,Benign
127,112,9714,12349,16082837.749219129,Benign
284,171,7672,2675,2597703.3839471973,Benign
221,28,17449,14909,14377330.656773081,Benign
234,59,3981,6095,10168867.11985874,Benign
29,30,13785,1985,3543223.9715154525,Benign
122,29,15666,7081,6029500.714990802,Benign
149,40,3815,5043,1855674.4488238548,Benign
56,75,6096,5721,7844506.587424869,Benign
10,190,14950,9250,5852722.366346459,Brute Force
99,16,19401,4248,8259964.550220335,Benign
151,133,7673,9661,12026470.403084379,Benign
47,120,2742,5532,14914451.488695778,Benign
148,182,6720,6926,12501687.744631065,Benign
268,157,4509,4509,13889168.74293897,Benign
170,137,13273,5823,17447143.291757073,Benign
187,87,4534,8777,17602664.425768707,Benign
19,10,15685,5943,17353667.618824303,DoS
270,30,6136,14736,3910209.3941110056,Benign
147,117,6585,6807,5770313.538279261,Benign
181,107,9554,13664,10544180.79362387,Benign
22,124,12473,3628,7816046.586304513,Benign
177,187,2634,4801,3501710.397319301,Benign
139,171,17908,6527,6467254.457507377,Infiltration
93,13,16117,14240,19533146.471647143,Benign
110,49,2722,10887,7591608.3544341875,Benign
282,18,9611,13578,8959367.297623267,Benign
274,116,4864,12745,1121627.0152886426,Benign
47,59,2067,5909,14668882.716013774,Benign
103,141,7438,1446,8857451.245362215,Benign
104,19,18803,3708,2959661.195008061,Benign
78,41,8271,10685,19402578.027788766,Benign
245,182,12325,3940,15771231.039116649,Benign
146,131,12828,2045,14796851.69922181,Benign
85,121,15132,13344,19199574.36199172,Benign
44,88,18013,4007,8742121.605825618,Benign
10,76,14442,529,14652137.26555652,Benign
69,100,2834,10163,4917950.05032357,Benign
276,115,16126,1909,14245290.40159028,Benign
238,153,3353,12452,1267502.7515644538,Benign
279,189,14878,4179,3399802.228371668,Benign
295,109,12132,9220,9079919.453454122,Benign
222,151,9203,5647,1229761.201314155,Benign
174,62,11322,625,9777351.253557965,Benign
14,99,12295,5408,10933043.232235074,Benign
87,122,4157,12548,12810525.354154559,Benign
71,10,10626,7142,2907346.862878711,Benign
141,8,18340,3758,4439226.349417035,Benign
98,47,12826,9345,12652384.043626707,Benign
246,97,13095,12925,13505566.536790147,Benign
51,46,14567,8641,1492104.335995249,Benign
98,7,8884,14148,11266979.880185727,Benign
113,133,2955,9432,15914652.90797782,Benign
23,187,11204,2761,2312916.6779224877,Benign
297,19,5991,8453,8850284.439683875,Infiltration
188,51,5065,8982,7203714.187571935,Benign
134,89,17067,11683,18359646.881688315,Benign
32,178,14763,12333,4530245.470922651,Benign
72,62,13095,11269,7048847.849745123,Infiltration
152,43,18408,11431,18070450.15483476,Benign
162,135,3329,2193,7282412.815139483,Benign
154,162,16873,6387,11095601.371126292,Benign
234,39,4026,5144,1627671.407386708,Benign
113,189,2011,10011,19713146.287325688,Benign
113,161,6624,3321,16673987.449552601,DoS
48,182,19084,4162,13053617.95018685,Benign
207,194,16229,11921,2154350.188709626,Benign
143,56,14244,5694,2422529.2660828326,Benign
76,122,17602,1895,11354498.985023106,Benign
188,18,12780,3467,6416224.28786525,Benign
51,167,6585,4461,12832999.502560293,Benign
24,160,17362,3114,12365657.155107675,Benign
120,190,15105,7370,16934376.56730666,Benign
166,34,18195,2044,6346164.153540204,Benign
298,94,15837,5725,11979406.96532886,Benign
240,139,15393,12593,15769903.057936458,Benign
166,171,6456,13189,10324686.7401242,Benign
47,99,5521,10472,16782229.633839943,Benign
106,73,10775,8486,3494247.829901686,Benign
298,167,15099,10842,14944057.537795722,Benign
263,131,5037,5382,18916659.73889859,Infiltration
205,56,10074,13160,7305783.098877756,Benign
95,146,14986,4933,7960392.405827334,Benign
19,67,17815,7534,2587443.8666262394,Benign
14,40,13226,9748,13188362.811919523,Benign
132,95,10139,10137,11496563.787062533,Benign
127,156,13099,14080,1766569.415914988,Benign
168,172,10859,10660,15292028.512454923,Benign
237,161,12174,1596,16756405.419155475,Benign
225,57,3539,10573,18235272.478674326,Benign
193,113,11305,1704,11368947.6372422,Benign
24,154,14199,10612,9599020.66313339,Benign
166,76,1390,8447,17646605.93610947,Benign
145,19,1082,7819,8575239.562294642,Benign
270,117,18386,4083,13453419.379456673,Benign
166,73,9968,11831,12691882.8716176,Benign
56,120,13281,12666,8071060.896551725,Benign
182,196,16120,8039,2650908.8137549143,Benign
139,8,10946,12111,1406895.234743028,Benign
104,79,11891,7640,9136517.070172358,Benign
124,150,7007,2538,10142829.921643779,Benign
252,46,1522,8679,16630887.095607948,Benign
291,34,2694,10424,8873821.348317951,Benign
292,147,19636,6426,6342037.619935916,Benign
78,74,5837,8723,9779832.893427912,Benign
157,187,12801,10660,5521819.128056402,Benign
20,185,9469,3474,2735851.611184174,Benign
263,20,17531,12022,3147817.6400360377,Benign
47,115,9148,4068,7063934.738041624,Benign
143,108,14065,11617,1240851.9336113231,Benign
209,111,13706,10914,5183862.446943524,Benign
32,127,4620,12130,15962939.677714724,DoS
227,166,11631,8706,5457726.656175907,Benign
150,31,10131,11814,3103860.709750802,Benign
113,17,15307,8798,19032530.639896244,Probe
219,159,4709,4293,12826932.21068077,Benign
120,77,16986,13256,2140493.0392776513,Brute Force
113,90,14915,701,2182635.3634031536,Benign
180,35,6094,8456,12630320.388284223,Benign
142,7,10415,7885,11262447.23923332,Benign
136,34,17078,6507,2299120.6754667116,Benign
115,153,16476,2294,5261994.024493372,Benign
101,103,14530,1908,18651815.375226177,Benign
296,138,8472,1416,11868205.39913933,Benign
60,164,4363,4931,9366182.564808775,Benign
38,174,19201,8278,5752952.826486955,Benign
223,194,15140,10376,3540262.8037355486,DoS
276,164,18067,14940,8650001.99810294,Benign
266,103,15315,6846,18524964.627294708,Benign
110,90,15414,3666,1925516.5178732919,Benign
119,171,3017,7844,19828597.502914466,Benign
191,68,5223,564,4948441.683838148,Benign
10,122,3184,5148,8766579.847581178,Benign
64,162,18741,4819,1855974.8551486337,Benign
158,195,7531,4150,12110861.859052595,Benign
146,118,5666,6898,10187550.042618841,Benign
211,163,12255,2515,13667433.659960818,Benign
126,91,3468,10013,11310884.418537978,Benign
163,44,8291,4524,8565377.90829431,Benign
72,165,8255,6814,15017377.258421743,Benign
253,195,4920,9304,1475401.4279521974,Benign
34,29,5236,9343,11279551.396617308,Benign
99,168,2939,13505,3163647.872751177,Benign
84,156,4856,1887,9284158.328630833,Benign
219,99,1050,11558,16031381.020302312,Benign
26,190,16926,10812,3706754.1789476033,DoS
137,171,2360,5679,18780396.62667722,Benign
260,50,7805,7098,17881589.155436687,Infiltration
188,142,12928,6979,8883196.346467271,Benign
191,36,12994,5263,1113521.9737927949,Benign
161,101,4045,11887,16005151.706815233,Benign
34,168,12093,4609,17737020.264833376,Benign
189,160,1257,6035,4320023.754753219,Benign
207,148,12651,14862,18407651.967514586,Benign
170,20,1044,12520,18367848.268599223,Benign
186,22,18718,13861,9954526.169649618,Benign
294,140,18055,3628,16162661.405158997,Benign
72,79,16354,5366,9454011.587167779,Benign
159,5,14589,5585,11716879.05245374,Benign
163,194,8000,11797,7076941.186385503,Benign
165,129,15480,1037,4029917.5610956647,Benign
58,42,7085,8429,15184195.092466606,Benign
93,49,1234,14808,1026464.045863578,Benign
186,190,7834,5531,12011501.103326848,Benign
157,85,16055,11110,17429034.50119081,Benign
127,133,4207,14921,5204268.44875256,Benign
72,36,3400,10899,7325089.679162045,Probe
198,140,10609,6498,12162231.204424793,Benign
58,122,13562,14523,5690534.684091662,Benign
266,44,8740,11869,17102250.289284877,Benign
233,188,15184,14202,7965460.175138545,Benign
150,195,15038,8179,12050660.676577838,Benign
224,78,1650,11014,5296301.804384966,Benign
220,115,17417,14100,1786340.4028287283,Benign
41,107,14119,2537,4300305.054259552,Benign
167,107,8644,13045,1877779.8145672614,Benign
294,78,18494,9654,9903474.092651166,DoS
295,168,9653,1743,12146110.42744294,Benign
153,118,15416,7617,1848828.946023602,Benign
28,127,2874,9224,2719162.209220724,Benign
27,61,11429,10561,10224975.509396667,Benign
266,78,13213,3630,16184418.711818548,Benign
87,87,17219,5979,12932174.399398666,Benign
184,177,18640,2153,2989494.1819735193,Benign
203,83,4240,8804,17863303.2029884,Benign
122,134,16802,8474,18431554.46100519,Benign
123,97,17122,9991,7174179.729139757,Benign
231,54,11903,2804,12704338.045745881,Benign
175,33,2409,13116,10354215.853509525,Benign
141,85,11620,7420,18898451.60396662,Benign
273,14,2832,11998,10666222.12602598,Benign
64,159,19408,12838,19239350.46052922,Benign
140,121,6736,10393,4787508.460073916,Benign
297,147,5993,4314,7565198.396217919,Benign
275,64,12103,8912,15845559.561826611,Benign
171,163,15397,11522,15888603.976273987,Benign
96,153,4213,11335,14911482.205177397,Benign
64,64,11355,14041,17332617.82864078,Benign
297,62,7208,12572,14348377.285932431,Benign
187,173,10644,13009,13085617.744972443,Benign
17,178,7453,5538,9719575.24847273,Benign
256,49,12093,13865,9874667.12325721,Benign
264,128,14741,14442,8717068.370880593,Benign
63,30,12263,4281,12784024.194372587,Benign
258,106,1305,2458,8726614.655426878,Benign
248,55,2384,1796,3802391.9676453425,Benign
238,168,18958,6841,3024062.7079642885,Benign
76,56,1872,14963,18564973.229631778,Benign
60,55,9360,6223,1470039.2432197789,Benign
106,135,10795,9724,3003877.974307397,Benign
101,18,18414,5582,9460792.618266147,Benign
273,181,10926,4822,5995599.071183217,Benign
105,5,16491,11297,8711129.107640773,Brute Force
97,189,7905,7801,3231500.250283784,Benign
87,149,5442,14775,3487231.800100106,Benign
297,182,16290,11875,16212500.265777191,Benign
129,18,4667,13642,15423066.137905773,Benign
174,191,18660,3728,2980804.4487676723,Infiltration
191,85,7553,7068,13688017.88308138,Benign
232,7,17926,1975,12576915.143754182,Benign
16,102,5808,11057,14553891.730924364,Benign
272,44,8731,2907,10014529.186687008,Benign
170,93,1583,8043,6129749.723135375,Benign
160,129,17894,1435,13609904.21777403,Benign
94,198,10138,13745,8055791.103933618,Benign
156,166,8695,11659,5160105.119231049,Benign
121,99,4473,11641,8763951.260666382,Benign
45,13,2198,5915,15502126.876418125,Benign
294,98,4995,2745,10040070.734187836,Benign
197,88,13113,6189,6697421.00523502,Benign
91,25,5535,11329,16805503.681652736,Benign
11,29,6871,4837,17751231.34843776,Benign
206,106,3447,7072,9231758.05168082,Infiltration
20,126,10408,4450,8119072.393810999,Benign
